time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1964-05-07T20:12:51.520Z,40.446,139.039,25,6.55,mw,,,,,iscgem,iscgem867550,2022-04-27T00:06:06.316Z,"near the west coast of Honshu, Japan",earthquake,,9.7,0.31,,reviewed,iscgem,iscgem
1964-05-07T07:58:15.280Z,40.328,138.969,20,7,mw,,,,,iscgem,iscgem867525,2022-04-27T00:06:00.136Z,"91 km W of Noshiro, Japan",earthquake,,3.7,0.3,,reviewed,iscgem,iscgem
1964-04-16T01:04:32.560Z,36.952,142.881,15,5.91,mw,,,,,iscgem,iscgem868793,2022-04-27T00:10:17.709Z,"177 km ESE of Namie, Japan",earthquake,,18.3,0.45,,reviewed,iscgem,iscgem
1964-02-29T15:20:13.390Z,34.904,141.996,25,6.05,mw,,,,,iscgem,iscgem870966,2022-04-27T00:15:58.653Z,"140 km SE of Hasaki, Japan",earthquake,,19.8,0.2,,reviewed,iscgem,iscgem
1964-02-07T12:58:54.670Z,39.794,142.942,41.1,5.84,mw,,,,,iscgem,iscgem870450,2022-04-27T00:15:38.149Z,"87 km E of Miyako, Japan",earthquake,,5.3,0.2,,reviewed,iscgem,iscgem
1964-02-05T11:30:17.870Z,36.382,141.116,45,6.05,mw,,,,,iscgem,iscgem870376,2022-04-27T00:15:32.288Z,"48 km ESE of Hitachi, Japan",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1964-01-15T21:36:00.930Z,29.039,141.37,25,6.15,mw,,,,,iscgem,iscgem871273,2022-04-27T00:16:57.218Z,"Izu Islands, Japan region",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1964-01-10T04:50:57.030Z,41.8,143,55,6.11,mw,,,,,iscgem,iscgem871180,2022-04-27T00:16:38.946Z,"79 km SE of Shizunai-furukawach?, Japan",earthquake,,4.8,0.46,,reviewed,iscgem,iscgem
1963-10-23T09:47:07.330Z,41.242,144.489,27,5.67,mw,,,,,iscgem,iscgem873390,2022-04-27T00:28:40.520Z,"192 km S of Kushiro, Japan",earthquake,,3.7,0.2,,reviewed,iscgem,iscgem
1963-10-03T23:24:36.810Z,32.052,131.731,35,6.2,mw,,,,,iscgem,iscgem873179,2022-04-27T00:27:37.910Z,"23 km ESE of Takanabe, Japan",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1963-09-07T01:16:58.190Z,36.383,130.538,26.6,5.8,mw,,,,,iscgem,iscgem873029,2022-04-27T00:27:13.358Z,"111 km ENE of Heunghae, South Korea",earthquake,,3.9,0.3,,reviewed,iscgem,iscgem
1963-09-06T06:03:53.150Z,36.341,130.665,20.3,5.8,mw,,,,,iscgem,iscgem873024,2022-04-27T00:27:12.178Z,"121 km ENE of Heunghae, South Korea",earthquake,,3.8,0.3,,reviewed,iscgem,iscgem
1963-08-20T15:48:12.980Z,41.212,142.967,42.8,5.72,mw,,,,,iscgem,iscgem872954,2022-04-27T00:26:41.833Z,"134 km SSE of Shizunai-furukawach?, Japan",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1963-08-17T11:12:44.050Z,30.52,131.148,35,6.4,mw,,,,,iscgem,iscgem872938,2022-04-27T00:26:29.865Z,"27 km SSE of Nishinoomote, Japan",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1963-08-15T06:11:32.910Z,37.721,141.883,35,6.54,mw,,,,,iscgem,iscgem872929,2022-04-27T00:26:28.707Z,"82 km ENE of Namie, Japan",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1963-08-15T02:17:20.440Z,28.01,139.894,494.2,5.46,mw,,,,,iscgem,iscgem872928,2022-04-27T00:26:27.584Z,"Bonin Islands, Japan region",earthquake,,6.5,0.6,,reviewed,iscgem,iscgem
1963-07-19T09:00:40.800Z,36.243,141.406,25,5.69,mw,,,,,iscgem,iscgem872759,2022-04-27T00:25:25.157Z,"74 km E of ?arai, Japan",earthquake,,12.4,0.2,,reviewed,iscgem,iscgem
1963-07-12T23:41:55.440Z,33.991,141.709,15,5.71,mw,,,,,iscgem,iscgem872716,2022-04-27T00:24:53.263Z,"181 km SE of Katsuura, Japan",earthquake,,19.1,0.29,,reviewed,iscgem,iscgem
1963-06-19T23:01:50.510Z,31.381,140.44,17.6,5.93,mw,,,,,iscgem,iscgem872546,2022-04-27T00:23:08.846Z,"",earthquake,,36.6,0.26,,reviewed,iscgem,iscgem
1963-06-18T04:02:31.700Z,28.754,130.125,30,5.84,mw,,,,,iscgem,iscgem872530,2022-04-27T00:23:05.309Z,"76 km NE of Naze, Japan",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1963-06-03T07:35:52.370Z,34.074,138.715,15,5.73,mw,,,,,iscgem,iscgem872446,2022-04-27T00:22:19.838Z,"70 km SSW of Shimoda, Japan",earthquake,,3.7,0.66,,reviewed,iscgem,iscgem
1963-05-17T12:09:08.820Z,41.507,142.153,64,5.71,mw,,,,,iscgem,iscgem872325,2022-04-27T00:21:27.953Z,"81 km ENE of Mutsu, Japan",earthquake,,5.4,0.2,,reviewed,iscgem,iscgem
1963-05-08T10:22:11.250Z,36.296,141.142,46.5,6.25,mw,,,,,iscgem,iscgem872275,2022-04-27T00:20:50.577Z,"50 km E of ?arai, Japan",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1963-04-24T13:32:11.050Z,26.593,129.103,25,5.77,mw,,,,,iscgemsup,iscgemsup872201,2022-05-09T19:23:01.297Z,"111 km E of Nago, Japan",earthquake,,3.7,0.73,,reviewed,iscgemsup,iscgemsup
1963-03-26T21:34:40.170Z,35.789,135.81,15,6.3,mw,,,,,iscgem,iscgem872037,2022-04-27T00:19:46.955Z,"27 km NW of Tsuruga, Japan",earthquake,,3.5,0.3,,reviewed,iscgem,iscgem
1963-03-21T04:00:11.650Z,36.39,141.208,45.1,5.48,mw,,,,,iscgem,iscgem872004,2022-04-27T00:19:08.654Z,"55 km ESE of Hitachi, Japan",earthquake,,5.1,0.2,,reviewed,iscgem,iscgem
1963-03-01T10:45:55.560Z,41.023,143.139,30,5.89,mw,,,,,iscgem,iscgem871900,2022-04-27T00:18:52.682Z,"150 km ENE of Hachinohe, Japan",earthquake,,18.5,0.2,,reviewed,iscgem,iscgem
1963-01-03T03:05:04.400Z,29.299,130.409,35,5.96,mw,,,,,iscgem,iscgem871643,2022-04-27T00:17:59.130Z,"103 km S of Yudomari, Japan",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1962-12-27T18:18:44.310Z,39.728,142.156,50,5.71,mw,,,,,iscgem,iscgem875862,2022-04-26T16:15:24.223Z,"20 km ENE of Miyako, Japan",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1962-12-07T14:03:40.320Z,29.27,139.329,431.2,6.59,mw,,,,,iscgem,iscgem875768,2022-04-26T16:14:53.541Z,"Izu Islands, Japan region",earthquake,,6.2,0.1,,reviewed,iscgem,iscgem
1962-11-14T07:48:03.310Z,35.766,141.243,30,5.79,mw,,,,,iscgem,iscgem875664,2022-04-26T16:14:02.258Z,"37 km E of Hasaki, Japan",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1962-10-14T15:09:02.100Z,31.637,131.586,30,5.87,mw,,,,,iscgem,iscgem875515,2022-04-26T16:13:02.065Z,"21 km E of Nichinan, Japan",earthquake,,5.1,0.2,,reviewed,iscgem,iscgem
1962-09-24T14:38:22.710Z,42.657,145.586,30,5.99,mw,,,,,iscgem,iscgem875390,2022-04-26T16:12:22.611Z,"74 km S of Nemuro, Japan",earthquake,,4.5,0.28,,reviewed,iscgem,iscgem
1962-08-29T22:36:55.240Z,34.204,139.366,15,5.9,mw,,,,,iscgem,iscgem875244,2022-04-26T16:11:52.803Z,"65 km SE of Shimoda, Japan",earthquake,,3.3,0.4,,reviewed,iscgem,iscgem
1962-08-27T16:20:04.550Z,38.217,142.71,30,5.73,mw,,,,,iscgem,iscgem875232,2022-04-26T16:11:51.683Z,"125 km E of Ishinomaki, Japan",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1962-08-26T06:48:56.530Z,34.129,139.447,15,6,mw,,,,,iscgem,iscgem875226,2022-04-26T16:11:48.196Z,"76 km SE of Shimoda, Japan",earthquake,,3.5,0.4,,reviewed,iscgem,iscgem
1962-07-28T19:42:58.920Z,36.646,142.104,25,5.63,mw,,,,,iscgem,iscgem875097,2022-04-26T16:10:56.277Z,"117 km ESE of Iwaki, Japan",earthquake,,12.9,0.2,,reviewed,iscgem,iscgem
1962-07-17T17:20:26.130Z,42.861,145.005,49.9,6.01,mw,,,,,iscgem,iscgem875059,2022-04-26T16:10:38.393Z,"52 km ESE of Kushiro, Japan",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1962-07-05T17:40:57.040Z,31.247,142.004,20,5.76,mw,,,,,iscgem,iscgem875003,2022-04-26T16:10:25.101Z,"Izu Islands, Japan region",earthquake,,15.1,0.2,,reviewed,iscgem,iscgem
1962-06-02T17:15:14.350Z,29.532,130.629,35,6.02,mw,,,,,iscgem,iscgem874833,2022-04-26T16:10:02.720Z,"78 km S of Koshima, Japan",earthquake,,21.5,0.2,,reviewed,iscgem,iscgem
1962-05-05T11:11:46.640Z,34.122,139.377,15,5.6,mw,,,,,iscgem,iscgem874683,2022-04-26T16:09:42.459Z,"73 km SSE of Shimoda, Japan",earthquake,,3.3,0.4,,reviewed,iscgem,iscgem
1962-04-30T02:26:24.940Z,38.737,141.198,15,6.1,mw,,,,,iscgem,iscgem874654,2022-04-26T16:09:23.033Z,"20 km SSE of Ichinoseki, Japan",earthquake,,3.5,0.2,,reviewed,iscgem,iscgem
1962-04-25T15:47:28.830Z,38.258,142.864,35,6.3,mw,,,,,iscgem,iscgem874627,2022-04-26T16:09:18.734Z,"134 km SE of ?funato, Japan",earthquake,,13.3,0.26,,reviewed,iscgem,iscgem
1962-04-23T05:58:13.720Z,42.506,143.734,60,7.1,mw,,,,,iscgem,iscgem874610,2022-04-26T16:09:17.229Z,"62 km SE of Obihiro, Japan",earthquake,,22.9,0.4,,reviewed,iscgem,iscgem
1962-04-17T20:54:08.020Z,38.072,142.7,30,5.64,mw,,,,,iscgem,iscgem874570,2022-04-26T16:09:09.665Z,"128 km ESE of Ishinomaki, Japan",earthquake,,3.7,0.2,,reviewed,iscgem,iscgem
1962-04-12T05:16:04.380Z,37.799,142.75,25,5.85,mw,,,,,iscgem,iscgem874531,2022-04-26T16:09:05.625Z,"144 km ESE of Ishinomaki, Japan",earthquake,,12,0.36,,reviewed,iscgem,iscgem
1962-04-12T00:52:44.400Z,38.022,142.789,28,7.3,mw,,,,,iscgem,iscgem874529,2022-04-26T16:09:03.708Z,"137 km ESE of Ishinomaki, Japan",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1962-02-20T16:05:46.050Z,42.845,144.952,50.7,6.08,mw,,,,,iscgem,iscgem874263,2022-04-26T16:07:58.171Z,"49 km ESE of Kushiro, Japan",earthquake,,5.2,0.39,,reviewed,iscgem,iscgem
1962-01-09T12:40:50.710Z,42.753,145.152,49,6.04,mw,,,,,iscgem,iscgem874010,2022-04-26T16:07:42.593Z,"68 km ESE of Kushiro, Japan",earthquake,,5.1,0.2,,reviewed,iscgem,iscgem
1962-01-04T04:35:44.950Z,33.623,135.317,50,6.18,mw,,,,,iscgem,iscgem873979,2022-04-26T16:07:32.725Z,"13 km SSW of Tanabe, Japan",earthquake,,5,0.26,,reviewed,iscgem,iscgem
1961-11-27T05:57:16.360Z,31.382,131.458,65,6.16,mw,,,,,iscgem,iscgem877746,2022-04-26T16:25:00.124Z,"23 km ESE of Kushima, Japan",earthquake,,7.3,0.32,,reviewed,iscgem,iscgem
1961-11-25T20:19:49.030Z,36.26,141.737,20,5.83,mw,,,,,iscgem,iscgem877740,2022-04-26T16:24:54.983Z,"100 km NE of Hasaki, Japan",earthquake,,3.5,0.69,,reviewed,iscgem,iscgem
1961-11-15T07:17:14.460Z,42.928,145.252,43,6.5,mw,,,,,iscgem,iscgem877692,2022-04-26T16:24:39.122Z,"51 km SSW of Nemuro, Japan",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1961-10-30T21:15:37.820Z,28.936,142.194,20,5.71,mw,,,,,iscgem,iscgem877615,2022-04-26T16:24:32.824Z,"Bonin Islands, Japan region",earthquake,,3.7,0.69,,reviewed,iscgem,iscgem
1961-09-28T03:24:38.870Z,30.821,141.699,35,5.96,mw,,,,,iscgem,iscgem877441,2022-04-26T16:23:52.347Z,"Izu Islands, Japan region",earthquake,,13.6,0.23,,reviewed,iscgem,iscgem
1961-09-24T21:40:57.310Z,33.704,141.499,30,5.73,mw,,,,,iscgem,iscgem877421,2022-04-26T16:23:42.323Z,"193 km SE of Katsuura, Japan",earthquake,,19.6,0.29,,reviewed,iscgem,iscgem
1961-08-21T17:00:38.730Z,41.022,139.481,20,5.56,mw,,,,,iscgem,iscgem877237,2022-04-26T16:22:47.206Z,"78 km WNW of Shimokizukuri, Japan",earthquake,,7.5,0.2,,reviewed,iscgem,iscgem
1961-08-19T05:33:35.630Z,36.088,136.712,15,6.8,mw,,,,,iscgem,iscgem877216,2022-04-26T16:22:41.088Z,"19 km E of Katsuyama, Japan",earthquake,,4.5,0.3,,reviewed,iscgem,iscgem
1961-08-15T19:03:56.950Z,33.018,142.376,20,5.83,mw,,,,,iscgem,iscgem877196,2022-04-26T16:22:33.536Z,"off the east coast of Honshu, Japan",earthquake,,22.6,0.2,,reviewed,iscgem,iscgem
1961-08-14T22:05:04.580Z,31.59,131.632,35,5.73,mw,,,,,iscgem,iscgem877192,2022-04-26T16:22:26.640Z,"25 km E of Nichinan, Japan",earthquake,,7.3,0.2,,reviewed,iscgem,iscgem
1961-08-11T15:51:36.710Z,43.056,145.101,43.9,7.02,mw,,,,,iscgem,iscgem877175,2022-04-26T16:22:23.089Z,"48 km SW of Nemuro, Japan",earthquake,,5.2,0.3,,reviewed,iscgem,iscgem
1961-07-21T22:39:56.410Z,29.871,131.807,20,5.69,mw,,,,,iscgemsup,iscgemsup877025,2022-05-09T19:26:12.613Z,"123 km SE of Nishinoomote, Japan",earthquake,,29.1,0.85,,reviewed,iscgemsup,iscgemsup
1961-07-21T18:50:54.520Z,29.845,131.783,20,5.83,mw,,,,,iscgem,iscgem877023,2022-04-26T16:22:03.883Z,"123 km SE of Nishinoomote, Japan",earthquake,,29.1,0.2,,reviewed,iscgem,iscgem
1961-07-19T11:58:46.270Z,29.646,131.516,20,5.75,mw,,,,,iscgem,iscgem877010,2022-04-26T16:21:58.563Z,"114 km SE of Koshima, Japan",earthquake,,3.6,0.38,,reviewed,iscgem,iscgem
1961-07-18T14:03:41.370Z,29.692,131.683,30.6,7.03,mw,,,,,iscgem,iscgem877000,2022-04-26T16:21:56.867Z,"126 km ESE of Koshima, Japan",earthquake,,19.6,0.47,,reviewed,iscgem,iscgem
1961-07-17T16:20:17.330Z,35.821,141.642,20,5.81,mw,,,,,iscgem,iscgem876997,2022-04-26T16:21:50.579Z,"73 km E of Hasaki, Japan",earthquake,,12.4,0.2,,reviewed,iscgem,iscgem
1961-06-19T07:38:26.730Z,39.229,143.313,35,5.98,mw,,,,,iscgem,iscgem876816,2022-04-26T16:21:12.645Z,"120 km ESE of Yamada, Japan",earthquake,,9.3,0.22,,reviewed,iscgem,iscgem
1961-06-19T02:45:57.480Z,39.152,143.47,25,5.65,mw,,,,,iscgem,iscgem876812,2022-04-26T16:21:11.274Z,"135 km ESE of Yamada, Japan",earthquake,,9.3,0.25,,reviewed,iscgem,iscgem
1961-05-16T21:45:29.160Z,30.542,131.97,25.5,5.98,mw,,,,,iscgem,iscgem876584,2022-04-26T16:20:08.599Z,"95 km ESE of Nishinoomote, Japan",earthquake,,3.9,0.64,,reviewed,iscgem,iscgem
1961-05-07T12:14:17.620Z,35.016,134.482,15,5.61,mw,,,,,iscgem,iscgem876539,2022-04-26T16:19:56.187Z,"6 km WNW of Yamazakich?-nakabirose, Japan",earthquake,,2.4,0.22,,reviewed,iscgem,iscgem
1961-04-23T05:14:24.020Z,25.921,129.895,15,5.95,mw,,,,,iscgem,iscgem876451,2022-04-26T16:18:57.352Z,"205 km ESE of Nago, Japan",earthquake,,25,0.48,,reviewed,iscgem,iscgem
1961-03-24T22:57:12.280Z,35.852,141.227,35,5.94,mw,,,,,iscgem,iscgem876306,2022-04-26T16:18:25.598Z,"37 km ENE of Hasaki, Japan",earthquake,,4.8,0.22,,reviewed,iscgem,iscgem
1961-02-26T18:10:52.290Z,31.739,131.475,35,7.54,mw,,,,,iscgem,iscgem876175,2022-04-26T16:17:15.830Z,"18 km NNE of Nichinan, Japan",earthquake,,4.8,0.52,,reviewed,iscgem,iscgem
1961-02-23T04:16:18.140Z,38.396,143.249,15,6.19,mw,,,,,iscgem,iscgem876162,2022-04-26T16:16:57.269Z,"152 km ESE of ?funato, Japan",earthquake,,13.3,0.28,,reviewed,iscgem,iscgem
1961-01-16T15:41:13.990Z,36.202,141.741,30,6.69,mw,,,,,iscgem,iscgem875974,2022-04-26T16:15:42.909Z,"96 km ENE of Hasaki, Japan",earthquake,,12.4,0.25,,reviewed,iscgem,iscgem
1961-01-16T14:03:57.500Z,36.189,142.145,30,6.25,mw,,,,,iscgem,iscgem875972,2022-04-26T16:15:41.348Z,"128 km ENE of Hasaki, Japan",earthquake,,14.9,0.2,,reviewed,iscgem,iscgem
1961-01-16T12:12:30.610Z,36.226,141.815,30,7.03,mw,,,,,iscgem,iscgem875970,2022-04-26T16:15:40.002Z,"104 km ENE of Hasaki, Japan",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1961-01-16T11:19:39.470Z,36.036,141.629,30,6.33,mw,,,,,iscgem,iscgem875968,2022-04-26T16:15:38.680Z,"79 km ENE of Hasaki, Japan",earthquake,,12.4,0.2,,reviewed,iscgem,iscgem
1961-01-16T07:20:13.560Z,36.121,141.758,30,7.2,mw,,,,,iscgem,iscgem875966,2022-04-26T16:15:37.186Z,"93 km ENE of Hasaki, Japan",earthquake,,14.9,0.59,,reviewed,iscgem,iscgem
1960-12-13T10:05:25.890Z,27.863,142.623,15,6.13,mw,,,,,iscgem,iscgem880986,2022-04-26T16:39:21.910Z,"Bonin Islands, Japan region",earthquake,,9.5,0.2,,reviewed,iscgem,iscgem
1960-10-28T22:29:25.600Z,34.947,141.419,25,6.1,mw,,,,,iscgem,iscgem880645,2022-04-26T16:37:31.737Z,"99 km ESE of ?hara, Japan",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1960-10-08T05:53:06.600Z,40.09,129.89,607.5,6.8,mw,,,,,iscgem,iscgem880492,2022-04-26T16:37:05.501Z,"108 km SSE of Kilju, North Korea",earthquake,,6.7,0.2,,reviewed,iscgem,iscgem
1960-08-13T07:11:07.890Z,40.363,142.462,52.9,5.85,mw,,,,,iscgem,iscgem880061,2022-04-26T16:34:21.320Z,"83 km E of Hachinohe, Japan",earthquake,,5.1,0.29,,reviewed,iscgem,iscgem
1960-08-12T13:12:32.210Z,36.377,141.58,30,5.7,mw,,,,,iscgem,iscgem880057,2022-04-26T16:34:15.623Z,"",earthquake,,4.5,0.28,,reviewed,iscgem,iscgem
1960-07-29T17:31:44.330Z,40.341,142.335,53.4,6.81,mw,,,,,iscgem,iscgem879935,2022-04-26T16:33:25.632Z,"",earthquake,,5.3,0.31,,reviewed,iscgem,iscgem
1960-07-08T12:51:27.760Z,30.484,130.668,60,5.54,mw,,,,,iscgem,iscgem879741,2022-04-26T16:32:30.524Z,"10 km N of Koseda, Japan",earthquake,,4.8,0.26,,reviewed,iscgem,iscgem
1960-06-15T15:36:55.990Z,40.261,142.634,45,5.83,mw,,,,,iscgem,iscgem879523,2022-04-26T16:31:40.044Z,"90 km NE of Miyako, Japan",earthquake,,5,0.58,,reviewed,iscgem,iscgem
1960-06-03T16:18:06.410Z,41.555,142.121,64,5.6,mw,,,,,iscgem,iscgem879387,2022-04-26T16:31:21.723Z,"81 km ENE of Mutsu, Japan",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1960-05-18T06:35:11.630Z,29.181,130.004,59.4,6.5,mw,,,,,iscgem,iscgem879081,2022-04-26T16:29:39.889Z,"103 km NNE of Naze, Japan",earthquake,,5.2,0.34,,reviewed,iscgem,iscgem
1960-03-23T22:22:40.240Z,39.235,143.303,15,6.2,mw,,,,,iscgem,iscgem878627,2022-04-26T16:28:23.154Z,"119 km ESE of Yamada, Japan",earthquake,,9.3,0.5,,reviewed,iscgem,iscgem
1960-03-23T11:51:02.160Z,39.146,143.564,25,5.81,mw,,,,,iscgem,iscgem878623,2022-04-26T16:28:21.370Z,"143 km ESE of Yamada, Japan",earthquake,,9.3,0.2,,reviewed,iscgem,iscgem
1960-03-23T10:28:54.650Z,39.137,143.598,25,5.9,mw,,,,,iscgem,iscgem878622,2022-04-26T16:28:19.877Z,"146 km ESE of Yamada, Japan",earthquake,,9.3,0.2,,reviewed,iscgem,iscgem
1960-03-23T08:46:45.600Z,39.765,143.232,15,5.89,mw,,,,,iscgem,iscgem878620,2022-04-26T16:28:18.400Z,"111 km E of Miyako, Japan",earthquake,,10.6,0.2,,reviewed,iscgem,iscgem
1960-03-23T01:07:18.670Z,39.516,143.321,15,6.41,mw,,,,,iscgem,iscgem878608,2022-04-26T16:28:17.074Z,"118 km E of Yamada, Japan",earthquake,,12.9,0.5,,reviewed,iscgem,iscgem
1960-03-23T00:23:28.290Z,39.635,143.316,15,7.01,mw,,,,,iscgem,iscgem878607,2022-04-26T16:28:15.273Z,"118 km E of Miyako, Japan",earthquake,,12.9,0.5,,reviewed,iscgem,iscgem
1960-03-21T09:18:24.790Z,39.619,143.42,15,6,mw,,,,,iscgem,iscgem878584,2022-04-26T16:28:11.482Z,"127 km E of Miyako, Japan",earthquake,,12.9,0.44,,reviewed,iscgem,iscgem
1960-03-21T00:34:54.550Z,39.781,143.225,15,6.1,mw,,,,,iscgem,iscgem878572,2022-04-26T16:28:03.871Z,"111 km E of Miyako, Japan",earthquake,,10.6,0.54,,reviewed,iscgem,iscgem
1960-03-20T17:07:31.660Z,39.869,143.228,15,7.95,mw,,,,,iscgem,iscgem878564,2022-04-26T16:27:58.687Z,"113 km ENE of Miyako, Japan",earthquake,,3.6,0.43,,reviewed,iscgem,iscgem
1960-03-20T13:36:55.870Z,39.906,143.194,34,5.85,mw,,,,,iscgem,iscgem878562,2022-04-26T16:27:52.968Z,"111 km ENE of Miyako, Japan",earthquake,,3.7,0.2,,reviewed,iscgem,iscgem
1960-02-04T16:50:32.410Z,38.667,143.014,25,6.07,mw,,,,,iscgem,iscgem878191,2022-04-26T16:26:58.060Z,"off the east coast of Honshu, Japan",earthquake,,13.3,0.55,,reviewed,iscgem,iscgem
1960-01-31T05:08:21.990Z,33.093,134.885,20,6.33,mw,,,,,iscgem,iscgem878153,2022-04-26T16:26:41.771Z,"70 km ESE of Muroto-misakicho, Japan",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1959-10-26T07:35:11.980Z,37.468,143.009,20,6.53,mw,,,,,iscgem,iscgem883170,2022-04-26T16:49:30.473Z,"177 km E of Namie, Japan",earthquake,,3.7,0.2,,reviewed,iscgem,iscgem
1959-09-23T22:23:11.500Z,35.583,138.376,15,5.68,mw,,,,,iscgem,iscgem882985,2022-04-26T16:48:26.189Z,"eastern Honshu, Japan",earthquake,,3.7,0.32,,reviewed,iscgem,iscgem
1959-09-08T19:19:39.060Z,42.309,143.049,58.4,5.55,mw,,,,,iscgem,iscgem882843,2022-04-26T16:47:58.355Z,"56 km E of Shizunai-furukawach?, Japan",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1959-06-25T13:37:16.880Z,30.247,131.211,35,5.66,mw,,,,,iscgem,iscgem882330,2022-04-26T16:45:25.983Z,"56 km ESE of Koseda, Japan",earthquake,,6.8,0.2,,reviewed,iscgem,iscgem
1959-06-02T00:47:22.160Z,31.539,131.846,35,5.77,mw,,,,,iscgem,iscgem882150,2022-04-26T16:45:03.950Z,"46 km E of Nichinan, Japan",earthquake,,7.2,0.2,,reviewed,iscgem,iscgem
1959-04-15T00:15:27.290Z,41.334,143.08,40,5.93,mw,,,,,iscgem,iscgem881792,2022-04-26T16:42:55.346Z,"125 km SSE of Shizunai-furukawach?, Japan",earthquake,,11.9,0.2,,reviewed,iscgem,iscgem
1959-03-24T17:18:28.240Z,34.138,141.533,15,5.75,mw,,,,,iscgem,iscgem881638,2022-04-26T16:42:11.395Z,"158 km SE of Katsuura, Japan",earthquake,,19.1,0.2,,reviewed,iscgem,iscgem
1959-03-20T15:44:30.970Z,37.227,143.129,25,5.69,mw,,,,,iscgem,iscgem881618,2022-04-26T16:42:04.751Z,"190 km E of Namie, Japan",earthquake,,18.3,0.2,,reviewed,iscgem,iscgem
1959-03-18T00:41:24.260Z,27.118,129.7,15,6.2,mw,,,,,iscgem,iscgem881595,2022-04-26T16:41:58.088Z,"140 km S of Naze, Japan",earthquake,,11.3,0.34,,reviewed,iscgem,iscgem
1959-03-17T08:25:23.950Z,27.204,129.651,15,6.64,mw,,,,,iscgem,iscgem881588,2022-04-26T16:41:56.996Z,"129 km S of Naze, Japan",earthquake,,11.3,0.34,,reviewed,iscgem,iscgem
1959-01-30T22:16:53.810Z,43.429,144.467,25,6.38,mw,,,,,iscgem,iscgem881316,2022-04-26T16:41:12.096Z,"50 km N of Kushiro, Japan",earthquake,,25,0.44,,reviewed,iscgem,iscgem
1959-01-30T20:39:01.350Z,43.371,144.509,25,6.38,mw,,,,,iscgem,iscgem881315,2022-04-26T16:41:10.784Z,"45 km NNE of Kushiro, Japan",earthquake,,25,0.49,,reviewed,iscgem,iscgem
1959-01-24T05:08:38.120Z,37.32,141.42,75,5.77,mw,,,,,iscgem,iscgem881255,2022-04-26T16:40:37.158Z,"41 km ESE of Namie, Japan",earthquake,,32.2,0.68,,reviewed,iscgem,iscgem
1959-01-22T09:46:36.780Z,37.511,142.618,15,5.67,mw,,,,,iscgem,iscgem881243,2022-04-26T16:40:35.675Z,"143 km E of Namie, Japan",earthquake,,12.7,0.2,,reviewed,iscgem,iscgem
1959-01-22T07:33:18.910Z,43.425,144.373,15,6.17,mw,,,,,iscgem,iscgem881242,2022-04-26T16:40:33.884Z,"49 km SSE of Motomachi, Japan",earthquake,,25,0.28,,reviewed,iscgem,iscgem
1959-01-22T05:10:32.540Z,37.492,142.33,35,6.95,mw,,,,,iscgem,iscgem881240,2022-04-26T16:40:27.117Z,"117 km E of Namie, Japan",earthquake,,12.7,0.42,,reviewed,iscgem,iscgem
1958-12-11T18:38:17.050Z,30.351,140.402,15,5.62,mw,,,,,iscgem,iscgem885690,2022-04-26T17:06:01.023Z,"Izu Islands, Japan region",earthquake,,15.1,0.65,,reviewed,iscgem,iscgem
1958-11-30T01:32:45.810Z,32.299,142.36,15,6.08,mw,,,,,iscgem,iscgem885605,2022-04-26T17:05:46.640Z,"Izu Islands, Japan region",earthquake,,33,0.26,,reviewed,iscgem,iscgem
1958-11-04T08:31:08.570Z,27.929,141.167,65,5.84,mw,,,,,iscgem,iscgem885383,2022-04-26T17:04:39.839Z,"Bonin Islands, Japan region",earthquake,,10.1,0.2,,reviewed,iscgem,iscgem
1958-11-04T08:28:37.000Z,27.812,141.054,65,6.04,mw,,,,,iscgem,iscgem885382,2022-04-26T17:04:38.722Z,"Bonin Islands, Japan region",earthquake,,10.1,0.2,,reviewed,iscgem,iscgem
1958-09-27T12:37:05.790Z,36.299,141.604,20,5.57,mw,,,,,iscgem,iscgem885188,2022-04-26T17:04:14.691Z,"91 km E of ?arai, Japan",earthquake,,7.7,0.63,,reviewed,iscgem,iscgem
